answer,question
"[""Marley""]",who beat the falcons in the super bowl
"[""copper""]",who produced harry styles sign of the times
"[""Pom Klementieff""]",who plays the guidance counselor in the goldbergs
"[""Venus""]",who is next in line if president dies
"[""produces a lubricating mucus""]",when did the hot and spicy come out
"[""Mary Kate Schellhardt""]",how many episodes of sea patrol are there
"[""produces a lubricating mucus""]",who plays the mother in my friend dahmer
"[""1962""]",how many times were the chennai super kings ipl champions *
"[""1,089 sq ft""]",where is the dna located in a prokaryote cell
"[""March 9, 2018""]",who wrote you can go your own way
"[""April 1, 1999""]",his new york world used yellow journalism to stir up support for war in cuba
"[""Evaluation and management""]",who won the very first fifa world cup
"[""ground state""]",who sings the girl part in paris by the chainsmokers
"[""1981""]",who created the show the big bang theory
"[""35""]",who did wil wheaton play in stand by me
"[""1967""]",who gave the famous cross of gold speech
"[""2002""]",who sings on the new go compare advert
"[""E. M. Forster""]",what is n and c terminus in protein
"[""St. Louis Cardinals"",""San Francisco Giants""]",who was the prime minister of united kingdom when india become independent
"[""Spanish""]",where is the great mosque of djenne located
"[""China""]",what kind of drug is vyvanse classified as
"[""Saddam Hussein""]",who has been to the summit of everest the most
"[""August 17, 2018""]",when did season 5 of the fosters start
"[""Gal Gadot""]",what team did wilt chamberlain play for when he scored 100 points
"[""Ryan Guzman""]",when was the last time cinco de mayo fell on a saturday
"[""October 10, 2017""]",who built the world’s first liquid-fueled rocket
"[""1900""]",who plays the dog catcher in lady and the tramp 2
"[""West Indies""]",how.many episodes are in the 100 season 5
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who played the boogeyman in rise of the guardians
"[""PewDiePie""]",what county is virginia beach va located in
"[""Josh Groban""]",when did us space program resumes after challenger tragedy
"[""George Casper Homans""]",who is appointed as the chairman of film and television institute of india
"[""eastward, in prograde motion""]",when did the no child left behind act start
"[""Christopher Robert Evans""]",when was the last time we had total eclipse
"[""1974""]",when did the ottoman empire take over turkey
"[""1988""]",the side chain for valine is classified as a
"[""1900""]",who sang tie a yellow ribbon round an old oak tree
"[""1890""]",when did the chicken pox vaccine come out in the us
"[""1980""]",who has the most rushing tds by a qb
"[""Jesse Donald Knotts""]",who sings the song you make me want to shout
"[""Citytv""]",orange is the new black cast transgender actress
"[""10 one-hour episodes""]",supreme court case which established the clear-and-present danger test for restricting expression
"[""Prince Phillip""]",who wrote writing on the wall sam smith
"[""1982""]",who gave foreword to mulk raj anands untouchable
"[""a wild Pikachu""]",when did mcdonald's stop putting cookies in happy meals
"[""10""]",to how many decimal places should the volume of a liquid in a burette be recorded
"[""Eagles""]",who wrote all you need is love by the beatles
"[""Ireland""]",when was the last time kobe was in the playoffs
"[""Sachin Tendulkar""]",who is considered the first tirthankar in jain religion
"[""December 15, 2017""]",where do the incredibles live in the movie
"[""Thurl Ravenscroft""]",who won kings of comedy in vijay tv
"[""1981""]",below the soil surface what is the top of the zone of saturation called
"[""in 2018""]",when did it last rain in the atacama desert
"[""constitutional republic""]",who holds the record for most 3 pointers in a finals game
"[""October 10, 2017""]",who plays carrie on little house on the prairie
"[""4""]",cast of the good guys and the bad guys
"[""St. Louis Cardinals"",""San Francisco Giants""]",where is hamleys toy shop in london located
"[""2017""]",when does attack on titan season 2 dubbed come out
"[""Machilipatnam""]",who is considered the first tirthankar in jain religion
"[""North Korea""]",the number of persons per square kilometer in a country is called
"[""A concerto""]",who played lead guitar on fun fun fun
"[""1890""]",first group inducted into rock and roll hall of fame
"[""December 15, 2017""]",where did we first land on the moon
"[""2012""]",when does the film the post come out
"[""July 16, 2017""]",when did the new annabelle movie come out
"[""Sachin Tendulkar""]",who has scored the most la liga goals ever
"[""rose window""]",who wrote is you is or is you ain't my baby lyrics
"[""Matthew Prokop""]",the time of day just after the sunsets
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",where did kevin's family go in home alone 1
"[""Edwin Hubble""]",who played adam sandler's daughter in click
"[""2017""]",who dropped out of harvard and became the person many refer to as the founder of public relations
"[""King Edward Peak""]",who is the only second vice president of india to have worked under three different president
"[""71%""]",when did the fast and furious movie come out
"[""1967""]",when did conan stop writing for the simpsons
"[""12""]",what episode does mr eko die in lost
"[""Welton Academy""]",what is the liquid in blood culture bottles
"[""Islamic prophet Muhammad""]",who has won the f1 championship the most
"[""12""]",difference between 0 and o on serial number
"[""2012""]",when does the school year start in israel
"[""Niagara River""]",who played ryan in the first season of last man standing
"[""18 August 2011""]",who plays prince charles in reign season 3
"[""West Indies""]",the main storage site for fat in the body is
"[""Marvin Gaye""]",who did romeo miller play college basketball for
"[""13""]",where does elizabeth live in pirates of the caribbean
"[""12""]",who had the most hits in mlb history
"[""1960""]",who starred in the silence of the lambs
"[""December 15, 2017""]",when does attack on titan episode 9 come out
"[""Alex Rodriguez""]",where does easy jet fly from in uk
"[""1939""]",who was the first lead singer for ac dc
"[""1967""]",who sings the opening for nascar on nbc
"[""122""]",what is the most expensive skyscraper in the world
"[""Jason Michael Lee""]",who wore all the lantern rings at once
"[""Queen's Park""]",what is the theme song to the munsters
"[""New York Yankees""]",when was the first episode of charmed aired
"[""In 1995""]",what happened in 1875 that helped the hawaiian sugar industry grow
"[""PewDiePie""]",who wants to be a millionaire 2018 most won
"[""oxidative phosphorylation""]",who is the #1 listened to artist on spotify
"[""ground state""]",when did the united states declare war on great britain
"[""1939""]",who sings you are the magnet and i am the steel
"[""1792""]",what is the name of the ae symbol
"[""35""]",who won the big ten conference in basketball
"[""Anil Kumar Jha""]",who sings how can this happen to me
"[""1792""]",when do barney and robin first get together
"[""Christopher Robert Evans""]",who is the actor who plays draco malfoy
"[""PewDiePie""]",what is the largest county in population in tennessee
"[""Dev"",""Devin Star Tailes""]",how far is knoxville tn from chattanooga tn
"[""A mood swing""]",name the right bank and the left bank tributaries of ganga
"[""video editing""]",which microorganisms cause mycobacterium avium complex (mac) infection
"[""Citytv""]",when did atlantis the lost empire come out
"[""A mood swing""]",who starred in the movie to kill a mockingbird
"[""Atlanta–Fulton County Stadium""]",who was the yellow eyed demon in supernatural
"[""video editing""]",who prepared the first draught constitution of india
"[""in 2018""]",the invasion of kuwait by iraq resulted in a conflict that became known as
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",girl from hinder lips of an angel video
"[""Greek""]",who plays the daughter in the movie taken
"[""the axon terminal""]",who is the leader of the others in lost
"[""Constantine""]",how many membranes do gram negative bacteria have
"[""17""]",when did pretty fly for a white guy come out
"[""Thurl Ravenscroft""]",whos the 2nd most subscribed person on youtube
"[""1981""]",how much did fifty shades of grey make at the box office
"[""May 5, 1992""]",who scored england's last world cup goal
"[""122""]",which category of drugs includes many substances that are chemically similar to neurotransmitters
"[""13""]",where does the tap water in london come from
"[""Jesse Donald Knotts""]",what are the main components of earth's atmosphere
"[""July 16, 2017""]",the chemical produced and secreted by the lining of the stomach is
"[""2010""]",when was an occurrence at owl creek bridge written
"[""December 2003""]",when would you have to be born to be a millennial
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who was the original host of family fued
"[""John von Neumann""]",in which year did djokovic win roland garros
"[""Elstree Studios""]",who did muhammad ali fight in croke park
"[""Pom Klementieff""]",when was the first gold dollar coin made
"[""Australia""]",when is the latest episode of riverdale coming out
