answer,question
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",i founded psychoanalysis and the theory of psychodynamic thinking
"[""West Bengal""]",who is the chief minister of andhra pradesh
"[""35""]",when did mine that bird win the kentucky derby
"[""Guaranteed Rate Field""]",when did amazon start collecting sales tax in vermont
"[""9""]",who wrote all you need is love by the beatles
"[""1962""]",the sebaceous glands are part of what system
"[""eastward, in prograde motion""]",who is on the back of a £5 note
"[""Eli Marienthal""]",visa requirements for australian citizens travelling to turkey
"[""Evaluation and management""]",when do blair and the prince get married
"[""Over 2,500""]",once upon a time season 7 hansel actor
"[""Ryan ten Doeschate""]",who voices the sorting hat in harry potter
"[""Marley""]",when did the song i can only imagine get released
"[""the axon terminal""]",who is the best paid athlete in the world
"[""rose window""]",what star wars movie came out before the last jedi
"[""April 28, 2017""]",when does when we first met come to netflix
"[""2015""]",who plays in the show the good doctor
"[""in 2018""]",when did new zealand first win the america's cup
"[""10""]",where did they film brawl in cell block 99
"[""1974""]",in which episode do mike and rachel get together
"[""71%""]",what religious groups lived in the new england colonies
"[""University of South Carolina""]",who played dean on wizards of waverly place
"[""constitutional republic""]",who in the bible had the coat of many colors
"[""Australia""]",who was defeated in second battle of tarain
"[""12""]",who sang you don't know me first
"[""December 2003""]",who has won the icc world cup 2011
"[""Clemson\n1""]",first group inducted into rock and roll hall of fame
"[""Amanda Shiflett""]",what is melted rock (magma) called when it reaches the earth's surface
"[""Clayton Moore""]",when did multiple personality disorder become dissociative identity disorder
"[""Season 4, Episode 8""]",where did twenty one pilots film tear in my heart
"[""Anil Kumar Jha""]",what is the capacity of optus stadium perth
"[""Australia""]",who wrote the music for the mighty boosh
"[""Billie Jean King""]",how many branches does yorkshire building society have
"[""Christopher Robert Evans""]",what is the scientific name for photographic memory
"[""December 15, 2017""]",when did they start day light savings time
"[""John von Neumann""]",when was ethnomethodology used for the first time
"[""1980""]",what does the name myra mean in hebrew
"[""Lacey Turner""]",how many episodes in the handsmaids tale season 2
"[""2010""]",when did the battle of san jacinto start and end
"[""Machilipatnam""]",who's the original singer of nothing compares to you
"[""1988""]",which country is the champion of fifa world cup 2014
"[""Abigail Rokison-Woodall""]",what kind of stores are walmart and target
"[""10""]",who crossed the twin towers on a tightrope
"[""Potassium chlorate""]",in what modern day country did the renassaince start in
"[""those that have died""]",which english comedian became the first moomba king in 1967
"[""10""]",do i need a permit to purchase a handgun in nc
"[""horses""]",when did the us buy the louisiana territory
"[""Elstree Studios""]",which country is called land of morning calm
"[""42""]",who is the detective in sons of anarchy
"[""John O'Banion""]",who sings this is what it feels like
"[""Jason Michael Lee""]",where does the money for nhs come from
"[""Lacey Turner""]",when is the next volume of attack on titan coming out
"[""Edwin Hubble""]",who did the heat beat in 2006 finals
"[""Lionel Messi""]",who went to the super bowl in 1999
"[""West Bengal""]",when is series 4 of millie inbetween coming out
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did in god we trust go on money
"[""horses""]",when did the apple watch 3 series come out
"[""Jason Michael Lee""]",when did under god added to pledge of allegiance
"[""1939""]",what are the chances of flipping heads 5 times in a row
"[""17""]",who is the presiding officer of the house of reps
"[""Spanish""]",who are the federal reserve banks owned by
"[""Marvin Gaye""]",when is the new episode of grey's anatomy airing
"[""copper""]",when was disney the fox and the hound first released
"[""10 one-hour episodes""]",cast in the hand that rocks the cradle
"[""Lionel Messi""]",who does the voice for the dad in incredibles 2
"[""April 28, 2017""]",who is the leader of the others in lost
"[""Abigail Rokison-Woodall""]",who plays the mother in a series of unfortunate events
"[""Atlanta–Fulton County Stadium""]",where does chuck bass live in gossip girl
"[""Dev"",""Devin Star Tailes""]",what were two american documents created based on enlightenment
"[""China""]",who wrote spring can really hang you up the most
"[""Pom Klementieff""]",time it takes for the earth to revolve around the sun
"[""Evaluation and management""]",who wrote the song sonny don't go away
"[""Billie Jean King""]",who played carrie in days of our lives
"[""Over 2,500""]",what happened to chucky's mom in rugrats
"[""Gal Gadot""]",who plays kelly in ash vs the evil dead
"[""centroid""]",where is the patella located in the human body
"[""Constantine""]",who did samuel l jackson play in star wars
"[""April 1, 1999""]",where did the phrase taxation without representation come from
"[""April 28, 2017""]",where does the avon river start in christchurch
"[""Sarabi""]",where did world trigger anime end in manga
"[""Spanish""]",how many countries are members of world health organization
"[""South Side, Chicago""]",when does the 18 19 nba season start
"[""John O'Banion""]",who won season 13 of the biggest loser
"[""Australia""]",who is awarded the orange cap in ipl twenty20 tournament
"[""Jesse Donald Knotts""]",who plays shere khan in the jungle book 2016
"[""1981""]",who has more ncaa championships duke or unc
"[""2017""]",who is the actor who plays four in divergent
"[""Venus""]",how many spanish super cup has barcelona won
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",the real housewives of atlanta season 10 cast
"[""Jesse Donald Knotts""]",who coined the term no taxation without representation
"[""10""]",the altitude of this star changes as we change latitude
"[""Queen's Park""]",when did the ford f150 raptor come out
"[""2–4 years""]",what is the genre of series of unfortunate events
"[""those that have died""]",what nba team did joel berry go to
"[""horses""]",what is whitney houston's mother's name
"[""Miguel Cabrera""]",who plays peter's cousin in hemlock grove
"[""10""]",where did the term prayer warriors come from
"[""1981""]",a method of obtaining an image of the interior of the body that does not use radiation
"[""North Korea""]",what was alaska before it became a state
"[""Venus""]",who plays merlin in transformers the last night
"[""35""]",who does sam marry in foyle's war
"[""four""]",where is the headquarters of geological survey of india located
"[""a wild Pikachu""]",when was capital gains tax introduced in the uk
"[""Jose Garces""]",was it elena or katherine that kissed damon
"[""Saddam Hussein""]",who played grace's daughter on will and grace
"[""July 16, 2017""]",when does season 4 of younger come out
"[""Dylan""]",who has the most pga tour wins of all time
"[""Dylan""]",what is the role of the endolymph of the semicircular canals
"[""Zaira Wasim""]",which is the largest country in asia by population
"[""a wild Pikachu""]",at what level is the clavicle with reference to the ribs
"[""Marley""]",actress who played emily walters in the recent movie hampstead
"[""Lionel Messi""]",who has scored the most runs in ashes history
"[""35""]",what part of atlanta is gwinnett county in
"[""12""]",the ghent altarpiece which represents the divine was threatened by
"[""PewDiePie""]",what year did the disney vacation club start
"[""1900""]",who plays edmond dantes in the count of monte cristo
"[""horses""]",when did northern ireland last qualify for the world cup
"[""35""]",how old is the oldest cat that ever lived
"[""Calcium ions""]",who acted in the original star is born
"[""rose window""]",who wrote the song when will i see you again
"[""12""]",who sings when you're in love with a beautiful woman
"[""Marley""]",what is the latest version of adobe acrobat standard
"[""ice caps""]",who played aunt beru in revenge of the sith
"[""State governments""]",the book that describes how christ fulfills the function of a priest is
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",where is womens rugby world cup being held
"[""Saleisha Stowers""]",who plays the queen of thorns in game of thrones
"[""video editing""]",where does the last name bermudez come from
"[""Pom Klementieff""]",who sings be prepared in the lion king
"[""17""]",what element is the most abundant in the earth's crust by weight
"[""Clemson\n1""]",where is the ossicles located in the ear
"[""West Indies""]",who conquered the persian empire and most of the ancient world
"[""10""]",who plays the man in the yellow hat in curious george
