iata,name,city,state,country,latitude,longitude
CDW,Seaside Municipal,Sacramento,LA,USA,29.69936578,-101.99444492
SNL,Sebastian Municipal,Indianapolis,WI,USA,45.95925339,-66.16714132
9S9,Cram,San Francisco,CA,USA,39.07322132,-101.50709358
BCV,Waterville-Robert Lafleur,Sydney,VI,USA,41.64107931,-81.34559735
6A2,Lamesa Municipal,Macon,WA,USA,45.93623062,-99.29786961
M27,El Paso International,Anchorage,CA,USA,54.89721135,-87.23698501
DVO,Provincetown Municipal,Omaha,AK,USA,50.92071194,-116.90780808
1D3,Richton-Perry County,Worcester,MN,USA,34.068481,-117.38062226
AQT,Boise Air Terminal,Nashville,TX,USA,38.45381648,-63.69729625
B16,Scammon Bay,Stockton,KS,USA,27.37236021,-96.16056567
N47,Gabbs,Dallas,MS,USA,29.21929039,-63.03740864
M15,Kingman,Paris,NC,USA,48.18637965,-89.34877944
2B9,Chico Municipal,New York,NE,USA,37.37594444,-76.98888768
0F9,Hebron Municipal,Des Moines,TX,USA,36.38464951,-24.93046379
9A4,Greenville Municipal,Waco,TX,USA,50.43020711,-98.03996231
BUY,Red Bluff Municipal,Allen,VT,USA,59.74314797,-100.50804755
JAS,William H. Morse State,Lewisville,NC,USA,39.30773333,-135.58892209
LZU,Livingston Municipal,Hampton,MT,USA,29.64253091,-132.98006393
BOS,Olean Muni,Rochester,FL,USA,34.67200902,-146.14531056
GTF,Monroe Custer,Madison,AK,USA,34.47306692,-78.06818905
TWM,Tillitt,Pasadena,MI,USA,43.06488643,-81.84149402
I16,Tri-State/Walker-Long,Topeka,AR,USA,30.79193237,-79.33436735
UNV,St James Municipal,San Jose,CQ,USA,36.07005514,-91.85385642
S73,Shageluk,Spokane,GA,USA,33.86171032,-97.77330855
SDA,Carthage-Leake County,Little Rock,CA,USA,38.71745977,-78.97722968
KTS,Perry-Warsaw,Salt Lake City,CA,USA,42.72645312,-110.08755496
IXD,Sandpoint,Sunnyvale,TN,USA,49.33717436,-100.44816949
C29,Langlade County,Naperville,MO,USA,46.37472782,-112.83212217
62S,Klawock SPB,Visalia,MN,USA,48.06830559,-123.67971389
F51,Dillingham,Jersey City,FL,USA,44.3488091,-114.17081285
M40,Hope Municipal,Fort Worth,TX,USA,36.71090952,-100.10044028
24N,Boone County,New Orleans,MT,USA,47.46523811,-113.29039549
1N2,Manila Municipal,Austin,PA,USA,45.5403151,-85.65944347
2F5,Arens,Colorado Springs,OK,USA,26.61306784,-81.18791364
JZP,Hopkinsville-Christian County,Boise,NM,USA,40.03630446,-165.98228269
K59,Smithville Municipal,Escondido,MS,USA,37.06016574,-120.48666085
8A0,Frankfort-Highland,Boston,MO,USA,48.08110812,-80.90115625
JLN,Pierce County,Houston,VA,USA,28.79131497,-93.01147226
P13,Chico Municipal,Odessa,CO,USA,39.20539634,-73.54840676
O86,Miller,Hampton,KY,USA,52.26249041,-104.6830548
MHK,San Bernardino International,Portland,TX,USA,31.22952057,-91.74357961
ERI,Wheaton Municipal,Modesto,NE,USA,40.12890915,-119.82117031
E06,Converse County,Raleigh,NY,USA,34.42855762,-66.85912167
HOB,Okmulgee Municipal,Minneapolis,IL,USA,50.77773183,-105.20529434
BNA,Unalaska,Des Moines,MI,USA,32.10175314,-119.05628577
WWR,Barnes County Municipal,Madison,ND,USA,42.43394754,-76.67062241
MPJ,Kwethluk,New Orleans,KY,USA,42.40686686,-97.01520231
OCF,Frankfort Municipal,Torrance,ND,USA,43.36721916,-92.32087013
GST,Columbia Owens Downtown,Chandler,AK,USA,40.55264573,-66.84201821
RTN,Perry County Municipal,San Diego,WI,USA,33.43255476,-91.48623425
6D8,Joslin Field - Magic Valley,Atlanta,NH,USA,40.33580567,-92.91180501
PNP,Siletz Bay State,Mesa,IL,USA,36.39751593,-116.52491114
EKN,Greensboro Municipal,Phoenix,KS,USA,42.7400365,-138.88078993
3T5,Dover Air Force Base,Eugene,UT,USA,23.71444549,-170.52401881
SHV,Columbiana County,Garland,KS,USA,40.93266715,-83.05977687
PNN,Truckee-Tahoe,Sacramento,MO,USA,46.11301205,-118.05342439
ECS,Marshall-Searcy County,Indianapolis,LA,USA,43.70461735,-101.12406094
2M8,Ionia County,Fort Wayne,AK,USA,31.86079759,-120.05070796
1L1,Colville Municipal,Memphis,TN,USA,22.86068077,-76.48762474
5A8,Hartington Municipal,Visalia,CO,USA,23.92715805,-94.02745257
GRB,Pender Municipal,Dayton,CA,USA,31.85713041,-100.31718899
ANW,Hill City Municipal,Miami,NJ,USA,49.3237942,-112.91102629
PAO,Bemidji-Beltrami County,Bridgeport,CO,USA,26.93041285,-112.59712981
3O1,Mid-State,Tucson,OR,USA,27.59754707,-66.9576387
4M4,Detroit Metropolitan-Wayne County,Jersey City,IL,USA,53.66172301,-114.05972678
MPR,Okeene Municipal,Seattle,WA,USA,54.07140015,-110.41041526
5T9,Key,Rochester,NJ,USA,39.34735473,-141.90094782
5A6,Raton Municipal/Crews,El Paso,MN,USA,40.96380949,-10.9553612
INW,Faith Municipal,Memphis,NE,USA,44.24764939,-110.10918612
AND,Owosso Community,Brownsville,IN,USA,48.47197034,-133.14567481
CUB,Fresno-Chandler Downtown,Paris,NE,USA,40.45365956,-84.94302053
MVI,Rusty Allen,Laredo,MS,USA,43.33420321,-108.61938258
42A,Bison Municipal,Tokyo,TX,USA,37.86312106,-109.2549008
7V7,Homer Municipal,San Francisco,TX,USA,33.65901675,-102.1405389
SHD,Shingletown,Salem,AK,USA,40.66865093,-136.42833355
O31,Lincoln Co,Columbus,NV,USA,51.63068996,-112.46241776
BNW,Lakeland Linder Regional,Hampton,OR,USA,32.39338426,-55.94475736
UDG,Hayfork,Minneapolis,TN,USA,29.07035998,-116.52481767
HDC,Chadron Municipal,Fresno,AK,USA,40.18066423,-119.86191632
54J,Covington Municipal,Worcester,NY,USA,39.13316258,-63.18713408
HRL,Jefferson Municipal,San Jose,MO,USA,45.09161653,-115.0568472
CNP,Olean Muni,Phoenix,IA,USA,32.76644231,-101.81927445
06M,Lanett Municipal,Escondido,IN,USA,30.0406587,-60.31261392
A30,James Clements Municipal,Murfreesboro,SD,USA,46.60383793,-105.44694364
ONA,Fairmont Municipal,Portland,NM,USA,46.08091727,-74.94385788
7A5,Corpus Christi International,Baton Rouge,KY,USA,37.242794,-114.2596713
F55,Philadelphia Intl,West Valley City,UT,USA,38.21821954,-90.0509531
ATA,Ajo Municipal,Saint Paul,SC,USA,39.25243141,-117.64558481
0L7,Roben-Hood,San Francisco,NY,USA,38.56554511,-105.86059914
9G1,Florala Municipal,Louisville,IN,USA,47.5650505,-109.99415006
M46,Pittsburgh International,Milwaukee,ND,USA,47.68768055,-99.02522163
RIU,Tri-Township,Worcester,IL,USA,49.16703902,-106.21947247
FEP,Marksville Municipal,Washington,MS,USA,48.13190073,-84.53094121
FWC,Modisett,Moreno Valley,TX,USA,36.67910166,-95.8491589
ENA,Hutchinson County,Madison,KS,USA,42.9411385,-135.05543923
OOK,Eastern Iowa,Roseville,WA,USA,49.24847153,-123.23653758
5V5,Cambridge Municipal,San Jose,CO,USA,47.48442618,-94.56022448
FEP,Gallup Municipal,Sioux Falls,NE,USA,40.79354069,-99.28210985
TTF,Chefornak,Saint Paul,CA,USA,37.64628259,-88.22903911
KKA,Lewis County Regional,Milwaukee,NY,USA,46.03643866,-77.2635907
LHV,Lyons-Rice County Municipal,Knoxville,VA,USA,37.35528557,-97.58161919
E94,Thompson Falls,Charlotte,MS,USA,39.09765571,-100.06402517
HHW,St Clair County,Charlotte,WA,USA,34.49574258,-130.44669919
1H2,Marshall,Escondido,AR,USA,29.7249563,-44.46250225
LCG,Kahului,Mesa,GA,USA,59.47448223,-108.46171326
SFD,Philip Billard Municipal,Eugene,CA,USA,44.41076763,-81.62469783
CHA,Corvallis Muni,Sunnyvale,OK,USA,36.53329017,-145.14039613
JAN,Sikeston Memorial Municipal,Sacramento,ND,USA,50.24016871,-108.09748395
TDF,Coleman Municipal,Sacramento,VI,USA,32.41419083,-86.2212426
SSI,London-Corbin  Magee,Carrollton,MA,USA,37.92424752,-84.23924402
RCX,Hazelhurst,Joliet,LA,USA,23.45720004,-90.05069632
PGM,Duluth International,Tokyo,OR,USA,50.19681186,-88.79281902
CPR,Brantley County,Birmingham,OR,USA,39.53359469,-90.13691928
9U0,Hanford Municipal,Fort Wayne,OK,USA,31.6646037,-115.84925278
W99,Tahlequah Municipal,New York,AL,USA,36.51707935,-124.50160274
LEE,Burns Muni,Oxnard,AR,USA,31.44084336,-101.13138629
F05,Marshall Cty,Baton Rouge,CA,USA,41.88740981,-82.45722244
FST,Chillicothe Municipal,Bridgeport,ID,USA,26.12979362,-108.82147759
APT,Frank Wiley,Charlotte,NC,USA,43.29652757,-134.12832936
CDI,Mojave,Greensboro,MA,USA,42.64682914,-114.11591988
2R0,Alpena County Regional,Cleveland,NE,USA,40.19250446,-126.47803301
SLC,Kingston-Ulster,Knoxville,VT,USA,31.26246379,-89.81758271
COT,Cox,Carrollton,GA,USA,39.61674487,-61.61478861
1S6,Point Hope,Las Vegas,NJ,USA,28.93690766,-93.92827937
29S,Central Nebraska Regional,Austin,MT,USA,25.29928698,-85.56023594
K01,Madill Municipal,Irvine,TX,USA,30.23819244,-80.29381108
JNU,Carl R. Keller,Aurora,CO,USA,50.13440334,-99.44619203
8D3,Warsaw Municipal,Indianapolis,OK,USA,41.20994226,-107.50489328
OKZ,Wautoma Municipal,Hialeah,AZ,USA,52.00771052,-91.80407922
Q24,Sacramento International,Tucson,OK,USA,43.28509736,-87.18063233
BUM,Copiah County,Lexington,NV,USA,40.03631989,-92.3895978
0V2,Warsaw Municipal,Tampa,KS,USA,40.59428201,-134.5389261
24N,Tomahawk Regional,Sydney,MN,USA,29.8429366,-112.35125472
O60,Kantishna,Fort Wayne,CA,USA,41.90317883,-106.43665353
VUJ,Jamestown Municipal,Bridgeport,MN,USA,34.64083556,-93.54043909
A04,Richmond International,New Orleans,GA,USA,51.75974506,-122.49369341
48A,Cedarville,Riverside,TX,USA,56.66949878,-155.65882547
ND33,Nantucket Memorial,Saint Paul,UT,USA,42.4380472,-29.5260759
2G4,Des Moines International,Midland,FL,USA,16.30926349,-167.8319101
M40,Washburn Municipal,Nashville,FL,USA,46.85881673,-59.95528832
1V9,Chennault International,Eugene,SC,USA,33.85360835,-65.21172679
EMV,Sparta Community-Hunter,Honolulu,SC,USA,47.81378233,-88.32582827
P53,Nevada County  Air Park,Tallahassee,NC,USA,42.36360693,-89.23776038
FAR,Scott Valley,Plano,NY,USA,41.7747292,-87.29286487
7M3,Bradley International,Hampton,OK,USA,29.6061845,-125.77333855
Q06,Dean Griffin Memorial,Akron,SC,USA,35.13417771,-94.87160316
JRA,Macomb Municipal,Eugene,AL,USA,37.04879559,-117.58603717
SBS,New Ulm Municipal,Riverside,TX,USA,39.93310994,-113.17464044
VJI,Thomas C Russell,Houston,WI,USA,33.68637829,-129.41698542
I67,Floyd D. Bennett,Fayetteville,OK,USA,53.9665058,-97.89143026
HIE,Erie Intl,Bridgeport,CA,USA,37.25453111,-80.48826843
5T6,Slaton Municipal,Surprise,NV,USA,35.04754119,-70.38633951
VBT,Kapalua,Midland,AR,USA,40.43708061,-75.36821076
OTG,Raleigh-Durham International,Pittsburgh,AR,USA,49.51172397,-129.98065095
APV,Flora,Santa Ana,AK,USA,43.07837595,-115.89365938
4C8,Jackson County,Tucson,AL,USA,40.55870109,-124.56868008
ONY,Mefford,Raleigh,AK,USA,44.43857392,-85.8042001
EPM,Shelby,Topeka,MN,USA,22.93376452,-105.73199891
4I3,Fairmont State,Providence,IN,USA,45.18274642,-56.1785722
K83,Pocahontas Municipal,London,NM,USA,27.36568103,-66.44798679
Z09,Holyoke,Baton Rouge,CA,USA,42.9151643,-117.69036785
LAS,Mott Municipal,Laredo,KS,USA,41.84824936,-96.74081388
BAZ,Colville Municipal,Toledo,GA,USA,49.04509413,-87.34182224
UNI,Coolidge Municipal,Midland,OH,USA,31.85465664,-98.73576386
PNM,Columbus Metropolitan,Louisville,UT,USA,42.18820522,-114.04185326
M04,Richard B Russell,Hialeah,AZ,USA,46.53781841,-43.22906424
M70,Bamburg County,Sunnyvale,AZ,USA,32.33914274,-84.67267738
MYK,Coffman Cove SPB,Louisville,WY,USA,45.09336263,-79.78737675
N79,Viroqua Municipal,Birmingham,OH,USA,27.6454419,-108.15061728
RDM,Lamar Municipal,Murfreesboro,GA,USA,42.05859544,-81.77681562
3R7,Colusa County,Moreno Valley,MT,USA,36.30973739,-54.33101921
F05,Ketchikan International,Anaheim,KY,USA,27.62140725,-88.38885137
LMS,Hanksville,Wichita,AK,USA,29.18697146,-68.48105287
FTG,Michael J. Smith,Spokane,MO,USA,44.77421029,-163.66962313
SGR,Mobridge Municipal,Albuquerque,IN,USA,40.35985383,-90.4022679
ELV,Raleigh Cty Memorial,Joliet,UT,USA,52.43203068,-111.12867372
6A8,Yampa Valley,Boston,TX,USA,53.34695363,-96.76846952
91C,Sharp County Regional,Baltimore,IL,USA,43.39915022,-55.27970164
K06,Clarence E. Page Municipal,Austin,AL,USA,46.7532883,-45.89110657
LWB,Sky Manor,Lubbock,OK,USA,44.05288964,-107.14613449
K02,Forney AAF,Cleveland,IN,USA,32.10187514,-123.1212496
RDM,Sheridan-Grant County Regional,Spokane,NE,USA,19.85317949,-73.0092896
4S3,Marion-Crittenden County,Boise,AK,USA,43.27910153,-111.81329329
RSH,Midland Airpark,Fayetteville,OK,USA,48.20288954,-116.57575983
7V1,Tulelake Municipal,Torrance,CA,USA,34.90010802,-102.52090162
IOW,Mt. Sterling Municipal,Washington,NV,USA,29.60342648,-95.4267625
NUL,"Baton Rouge Metropolitan, Ryan",Durham,IA,USA,30.97819766,-76.48376397
UBX,Trona,Huntington Beach,NM,USA,47.41038149,-62.21049719
22B,Sequoia,Roseville,AK,USA,46.11998713,-104.33583565
CEK,Michael,Paterson,MO,USA,56.54912213,-60.45230891
5A4,Reedley Municipal,Winston-Salem,CA,USA,37.83543977,-145.4179801
L83,Bomar Field-Shelbyville Municipal,Milwaukee,MO,USA,51.50990571,-59.03454224
BMT,Marshall County,Baton Rouge,TX,USA,50.83595527,-66.40023485
SBO,La Junta Muni,Akron,MS,USA,25.54283242,-125.68400704
L17,Pawnee Municipal,Moreno Valley,WI,USA,43.25827618,-97.73008052
BVO,Gainesville Municipal,Escondido,NY,USA,46.0728458,-97.40999808
GDM,Elfin Cove SPB,Moreno Valley,IA,USA,34.4063519,-45.74344424
NUL,Harry W Browne,San Francisco,AL,USA,37.2579102,-101.57633245
AEG,Manitowish Waters,Lakewood,TX,USA,45.18591609,-112.26772711
HIB,Richland,Escondido,AZ,USA,39.95503634,-115.19043904
CUB,Payson,Pasadena,NM,USA,34.58686078,-102.16045786
SEF,City of Tulia/Swisher County Municipal,Salem,KY,USA,41.22354052,-64.44176258
RIF,Fort Lauderdale-Hollywood Int'l,Denton,AL,USA,51.2991461,-105.83504849
LWT,Taylor,Henderson,AK,USA,37.76080601,-128.50732661
IBM,Griffis Airpark,Lexington,SC,USA,44.67998083,-76.39596199
0B1,Great Falls Intl,Seattle,NE,USA,39.55160476,-103.9974507
PR03,Majors,Dayton,CA,USA,40.55445434,-90.97185732
OVO,Central Nebraska Regional,Fontana,PA,USA,37.80670524,-144.05333194
IER,Quincy Municipal-Baldwin,Saint Paul,IA,USA,18.19517332,-100.74661315
VER,Bob Sikes,Providence,ID,USA,45.82055168,-60.62960481
CHP,Wings,Tacoma,HI,USA,49.88487682,-105.77457948
FKL,Independence Municipal,Salt Lake City,MI,USA,34.53791242,-117.72392665
CKX,Charlotte County,Fayetteville,VA,USA,42.67114128,-101.26548635
AFK,Pedro Bay,Carrollton,PA,USA,36.26324785,-120.3015788
N66,Ada Municipal,Atlanta,MT,USA,44.00915446,-114.93216296
X51,Highland County,Louisville,WA,USA,30.43618922,-33.3522967
CAK,Big Bear City,Knoxville,OH,USA,38.96128834,-67.72916598
6I2,Rockwood Municipal,Norfolk,AK,USA,37.84440213,-108.67355897
SPA,Savannah Hardin County,Thornton,AR,USA,31.77117063,-66.76229587
MPE,Bassett Municipal,Sunnyvale,IA,USA,37.52377242,-93.22201751
U05,Currituck County,Anchorage,MT,USA,37.20862363,-112.41031848
M11,Caldwell Industrial,Kansas City,CA,USA,49.44945548,-73.21792477
LND,Park River Municipal,Savannah,GA,USA,38.9350981,-125.02554758
WRG,Freeman,Indianapolis,WA,USA,26.79494164,-134.92265751
O15,Nebraska City Municipal,Honolulu,IN,USA,44.09127246,-109.68321487
9D9,Spadaro,Huntington Beach,SD,USA,33.92758724,-93.16117016
IAD,Ambler,Glendale,CO,USA,42.48789772,-125.7311518
X21,Wichita Mid-Continent,Toronto,MI,USA,61.68123632,-93.27943929
IAG,Shenandoah Valley Regional,Louisville,AL,USA,56.24012754,-89.45285435
CVG,Walla Walla Regional,Worcester,WA,USA,33.46810582,-133.85296199
47J,Yazoo County,Lincoln,TN,USA,47.0890579,-85.2128173
2Y4,Tompkinsville-Monroe County,Fontana,CO,USA,43.7528257,-121.4855959
LAN,Moritz Memorial,Madison,OR,USA,36.83054007,-110.10917927
N35,Foley Municipal,Newport News,FL,USA,25.87403116,-136.71323208
SBA,Soldotna,Colorado Springs,ID,USA,27.39961407,-74.7178741
5G7,Miami University,Milwaukee,CO,USA,33.76173032,-68.01180326
40J,Sparta/Fort McCoy,Toronto,CO,USA,27.60809337,-78.52776623
SNA,South Naknek 2,Las Vegas,OH,USA,43.48300658,-111.2535497
06N,Kelleys Island Land,Columbus,NY,USA,43.91339737,-115.08328897
GYY,Cook County,Miami,OK,USA,48.9485459,-96.24731752
DEE,Pittsburgh Boquet Airpark,Hayward,MT,USA,40.50388189,-111.99883495
LCK,Draughon-Miller Central Texas Regional,Memphis,FL,USA,40.71800518,-105.04416425
1V2,Laurence G Hanscom,Chandler,WI,USA,33.49886655,-111.53888491
SXP,College Park,Toledo,MN,USA,48.91178803,-94.48086435
MNN,Alexander Salamon,Roseville,SC,USA,38.36522139,-136.25891562
GRK,North Bass Island,Kansas City,IL,USA,27.2896587,-119.95500383
09A,Dahl Creek,Louisville,AK,USA,52.02282343,-75.55633854
ASD,Morrilton Municipal,Phoenix,IL,USA,45.89385243,-101.99203185
UVA,Greater Rockford,Tacoma,NJ,USA,33.27720552,-102.97626476
BVX,Morrilton Municipal,Seattle,TN,USA,49.16048179,-93.84686065
LAN,Alliance Municipal,Saint Paul,AR,USA,33.61156983,-91.14623577
Y70,Marv Skie-Lincoln County,Dallas,NM,N Mariana Islands,37.34767282,-103.77208549
VIS,Sikeston Memorial Municipal,Tempe,IA,USA,26.12401851,-119.3741255
CTB,Stonington,Colorado Springs,NC,USA,47.6928015,-127.87889288
IDL,Terry,Knoxville,OK,USA,50.15127178,-121.1305241
4Z4,Iowa County,Richmond,GA,USA,57.97160941,-99.20171685
TIX,Tooele Valley,Paterson,IL,USA,26.04941268,-54.17265016
BTY,Dillant-Hopkins,Akron,MI,USA,43.35597629,-106.18302873
1G4,Bowerman,Washington,MN,USA,35.22597146,-89.36054522
HDN,Chicago O'Hare International,Tempe,CO,USA,36.96268675,-77.00712772
JHW,Cavalier Municipal,Houston,MO,USA,45.88598828,-67.40881412
Y14,Gillespie,Phoenix,MN,USA,49.6066589,-79.79214207
AMA,Springfield-Branson Regional,Saint Paul,IA,USA,44.57923133,-55.39402977
N13,Hoopa,Chicago,NY,USA,30.33850578,-81.62440138
AID,Metropolis Municipal,Hialeah,SD,USA,32.95098814,-96.18025082
DUY,Newark-Heath,Sunnyvale,GA,USA,39.53679909,-55.56487977
6S5,Chevak,Escondido,KS,USA,33.20765057,-80.17602743
BNA,Camdenton Memorial,Denver,TX,USA,48.81354175,-74.12144742
HOM,Kapalua,Colorado Springs,IA,USA,41.68845213,-107.49489341
F08,Sutter County,Waco,MA,USA,38.12009302,-95.70386995
0C0,Iliamna,Oxnard,OK,USA,46.7953883,-94.38479084
CZG,Danbury Municipal,Fort Worth,CA,USA,51.62973032,-113.73219085
8D4,Truth Or Consequences Municipal,Roseville,WV,USA,48.94466092,-108.57191564
55J,Monroe,Aurora,SD,USA,32.50516655,-126.45662551
LIC,Cherry Capital,Visalia,MN,USA,40.50995658,-88.12243525
4M3,Trenton-Robbinsville,Rochester,TN,USA,55.98236979,-123.63243625
ATA,Greene County,Topeka,AK,USA,34.75155525,-72.42348422
E24,Jerry Tyler Memorial,Sterling Heights,OH,USA,40.46085242,-88.64085115
F81,Tuluksak,Tempe,WI,USA,40.37160552,-82.33937204
38S,Marlboro County,Salt Lake City,KY,USA,39.80864999,-93.30921162
BYG,Tillamook,Memphis,VA,USA,33.93250122,-110.24989585
F41,Dansville Muni,Honolulu,NM,USA,42.22791753,-95.72270382
DCU,Gadsden Municipal,Dayton,ND,USA,24.77637728,-119.62784961
Q99,Cape Girardeau Municipal,Indianapolis,NC,USA,55.31857786,-72.90702137
CHS,Headland Municipal,Indianapolis,TX,USA,25.87512306,-75.1406812
M60,Funter Bay SPB,Glendale,NE,USA,30.60459362,-100.14120429
SEG,Hamilton Municipal,Minneapolis,MT,USA,46.12976625,-106.59094507
F10,Kelly,Odessa,MS,USA,31.08384402,-85.36773009
59B,Pembina Municipal,Hampton,TX,USA,46.64142438,-117.03358567
11R,Granbury Municipal,Winston-Salem,AL,USA,22.55407675,-49.90389778
MSA,Hollandale Municipal,Fontana,VA,USA,24.87243938,-66.92288371
SUW,Indianapolis International,West Valley City,IL,USA,48.36565108,-98.37088972
SUS,Rugby Municipal,Stockton,AK,USA,45.22359906,-73.03452368
GNU,Manistee County Blacker,Visalia,TX,USA,36.44591194,-114.50670661
IAD,Ingersoll,Plano,WA,USA,40.36625681,-112.81084926
RNH,David J. Perry,Oxnard,CA,USA,43.14392311,-84.59516894
ENN,Imperial Municipal,Los Angeles,CA,USA,44.84608075,-66.84262382
IAD,Melbourne International,Philadelphia,ND,USA,33.08736228,-73.45638818
PSB,Billings Logan Intl,Bridgeport,KS,USA,52.40255341,-79.39865663
2M3,John Bell Williams,Tucson,CA,USA,47.68893261,-83.0825028
AEL,Cle Elum Municipal,Aurora,TX,USA,44.11538151,-78.900813
JER,Murdo Municipal,Paterson,MN,USA,51.5086146,-116.61741759
K57,Kwinhagak,Macon,OK,USA,22.21978632,-100.74085124
06C,Stuyahok,Surprise,PA,USA,21.38797079,-120.66368173
ZZV,Tununak,Riverside,IL,USA,30.85517207,-112.29034373
7N7,Orofino Municipal,Toledo,AK,USA,47.4447284,-87.90539979
MIC,Newport News/Williamsburg International,Tampa,CA,USA,51.59105418,-71.12481932
2R4,Alpena County Regional,Topeka,IN,USA,46.43816869,-76.03187702
SJN,Hutchinson County,Denver,AK,USA,21.62833477,-93.85914984
M52,Emporia-Greensville Regional,Garland,AZ,USA,39.8579839,-92.3705176
5A4,Lumberton Municipal,Cleveland,OR,USA,42.56428396,-123.1988925
SHV,Portland-Mulino,Pasadena,AR,USA,23.99187604,-65.34457406
06M,Hereford Municipal,Lakewood,MI,USA,46.32233584,-124.68021483
LLJ,Akiachak,Bakersfield,MN,USA,48.54780442,-50.32686579
E05,Ames Municipal,Anchorage,NV,USA,49.17857338,-75.83129505
26R,Hereford Municipal,Birmingham,NC,USA,48.92148239,-107.8293031
3ND0,Waukesha County,Los Angeles,LA,USA,46.62204833,-94.92207654
3I7,Cruz Bay Harbor Seaplane Base,Tempe,AR,USA,34.30350619,-92.23008398
Y37,Faulkton Municipal,Baltimore,ME,USA,43.49231857,-101.75283892
PUW,Stuart-Atkinson Municipal,San Diego,AZ,USA,28.19644664,-91.00926324
FLT,Belle Fourche Municipal,El Paso,NY,USA,29.47241478,-110.1262442
NEW,Garden City Regional,Hayward,WY,USA,55.96502782,-81.34285623
MHT,Malden Municipal,Midland,MN,USA,36.7559331,-86.56123254
SPW,Council,Fort Wayne,AZ,USA,25.40765583,-33.3003949
7D2,Henderson,Savannah,SC,USA,39.14044293,-108.37342045
DUY,Lufkin-Angelina County,Omaha,SD,USA,26.44297432,-86.90764059
BYA,Searle,Akron,SD,USA,36.92956264,-81.65583346
KTB,Phoenix-Deer Valley,Spokane,AK,USA,32.53826689,-94.33414734
GPH,Belle Fourche Municipal,San Antonio,NC,USA,44.9682799,-144.42124079
PHF,Kemmerer Municipal,Newport News,ME,USA,29.48235588,-118.72596317
MPJ,Louisiana Regional,San Diego,CA,USA,31.53241722,-119.35046777
TEW,Trinca,West Valley City,KS,USA,19.69413201,-101.11478694
OXI,Culpeper Regional,Portland,TX,USA,43.11743253,-87.35353063
4W1,Antonio Rivera Rodriguez,Baton Rouge,MI,USA,37.9049797,-98.26040723
48S,Carnegie Municipal,Visalia,TX,USA,37.58734979,-116.95676168
PPC,Grider,Jacksonville,CA,USA,44.93908468,-98.56586298
CXY,Blairstown,Toronto,IL,USA,33.99503395,-114.15237368
AQC,Eagle Lake Municipal,Savannah,NC,USA,25.22001092,-44.45654512
7I7,Lakefield,San Jose,MO,USA,42.93045559,-43.64887405
O81,Richfield Muni,Irvine,OR,USA,45.24416685,-105.52035147
N07,Payson,Seattle,TX,USA,37.43931146,-70.35161656
