answer,question
"[""10 one-hour episodes""]",when was the first meeting of the constituent assembly held
"[""Abigail Rokison-Woodall""]",who wrote the song crying in the chapel
"[""a compulsory governmental insurance system""]",what's the president's term of office
"[""six""]",when did cuba gain independence from the us
"[""unknown""]",what is the largest state in america by size
"[""to perceive linear acceleration""]",who wrote the original song red red wine
"[""1982""]",who played dogberry in much ado about nothing
"[""2010""]",who's the republican running for governor of florida
"[""2012""]",who wrote the song every picture tells a story
"[""2002""]",when did the first justice league come out
"[""1984""]",who wrote the hymn i need thee every hour
"[""Prince Phillip""]",who is the bad guy in les miserables
"[""Matthew Prokop""]",who was alf married to in home and away
"[""John O'Banion""]",when does the scottish football transfer window open
"[""Clemson\n1""]",what's the drivers name in driving miss daisy
"[""Marvin Gaye""]",who plays the mother in my friend dahmer
"[""1981""]",when did harry potter and the sorcerer's stone start filming
"[""Constantine""]",when's the last time the new orleans saints won the superbowl
"[""Gabrielle Haugh""]",who plays bubba on in the heat of the night
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",what country lies to the south of canada
"[""1792""]",how many seasons of fixer upper are there
"[""1967""]",who was governor of new york during 9 11
"[""7""]",how many episodes in the originals season 2
"[""Clemson\n1""]",when did the song lost boy come out
"[""12""]",the first railway train in india ran in 1853 from mumbai to
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who won the emmy for best supporting actor in a drama series
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who has the most pga tour wins in a season
"[""1974""]",who voices finn the human in adventure time
"[""May 5, 1992""]",who proposed elliptical orbit of the planets around sun
"[""2018""]",who won season 11 celebrity worst cooks in america
"[""1988""]",what developed during the middle ages to organize members with similar interests or professions
"[""1982""]",surname of the title character in the 1990 to 1995 mayim bialik american sitcom blossom
"[""Spectre""]",what year does the movie alpha take place
"[""4""]",who won the 2018 all star basketball game
"[""Eagles""]",who played sue in the movie open range
"[""October 10, 2017""]",who is the lead singer in panic at the disco
"[""2017""]",when did verizon center become capital one arena
"[""Islamic prophet Muhammad""]",who used punch cards to create a new calculating system
"[""a compulsory governmental insurance system""]",who got shot in the eye in the godfather
"[""West Indies""]",when was smoking banned in bars in nyc
"[""horses""]",what comes after captain in the air force
"[""1942""]",what enzyme system is linked to the metabolism of toxins and drugs
"[""China""]",which barbarian groups entered the western roman empire through germany
"[""Meredith Willson""]",what language do they speak in meteor garden 2018
"[""9""]",when does the 2018 regular season nfl start
"[""1962""]",what is the origin of the name cynthia
"[""Calcium ions""]",when was the last time france won a war
"[""In 1995""]",where does the mississippi river begin in which state
"[""Lacey Turner""]",who plays the voice of jim in trollhunters
"[""4""]",who has the most wins on monday night football
"[""Miguel Cabrera""]",why is the red wings mascot an octopus
"[""1942""]",which is the largest country in asia by population
"[""1792""]",what is illegal under the computer misuse act 1990
"[""horses""]",which default application of windows plays audio and vedio
"[""18""]",how many world cup appearances does germany have
"[""1981""]",who starred with barbra streisand in a star is born
"[""Atlanta–Fulton County Stadium""]",most points in a half by a player
"[""2017""]",who played julie on days of our lives
"[""China""]",who was the wolf of wall street in real life
"[""1967""]",when is the start of the afl season
"[""4""]",where do the browns from sister wives live
"[""1960""]",who played howard in last of the summer wine
"[""Matthew Prokop""]",who won the wwe championship elimination chamber 2015
"[""1984""]",who did jason bateman play in the little house on the prairie
"[""2000""]",which alliance was formed as a reaction to the north atlantic treaty organization (nato)
"[""Greek""]",what rapper is the movie hustle and flow about
"[""Amanda Shiflett""]",who won the game between japan and georgia
"[""ground state""]",what does it mean to be the most valuable player
"[""originally from the Greek""]",how many episodes of flash season 4 will there be
"[""Guaranteed Rate Field""]",who was the union general who burned a path of destruction through georgia
"[""179""]",who does justin timberlake play in shrek 2
"[""Islamic prophet Muhammad""]",how many episodes does season 7 game of thrones have
"[""1942""]",who wrote the book of philippians in the bible
"[""2018""]",where does the heat from geothermal energy come from
"[""May 5, 1992""]",the highest goal scorer in la liga this season
"[""December 2003""]",when is the last episode of the originals going to air
"[""unknown""]",who plays the bank manager in mary poppins
"[""18 August 2011""]",name the areas that were once part of gondwanaland
"[""John O'Banion""]",when white light is cast upon cyan toner. which color wavelengths are reflected
"[""Miguel Cabrera""]",who played major kira on deep space nine
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",what were the two opposing sides in china's civil war
"[""redox reactions""]",what is the speed limit on the m5
"[""12""]",who is described as a shrewd and knavish sprite
"[""Guaranteed Rate Field""]",where did it's raining tacos come from
"[""constitutional republic""]",when did the last tram run in hull
"[""Potassium chlorate""]",when was the last 50 cent piece made
"[""a maroon Bristol 405""]",who is credited with saying markets can stay irrational longer than you can stay solvent
"[""Edwin Hubble""]",when did the us first go into the middle east
"[""Clayton Moore""]",when was the drinking age 18 in illinois
"[""after a minor infringement""]",when did bryan adams wrote everything i do
"[""1920 to 1933""]",which u.s. president enacted the federal income tax system
"[""China""]",who did meg ryan play on as the world turns
"[""Meredith Willson""]",who was working as provisional parliament of independent india
"[""Anderson Silva""]",why did the us support several coups in south vietnam during the 1960s
"[""pyramidion""]",who sang the lion sleeps tonight in the 70's
"[""oxidative phosphorylation""]",who was the member of the wampanoag tribe who helped the pilgrims grow key wampanoag crops
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who plays snow white in the huntsman winter's war
"[""December 15, 2017""]",who has the record for most goals in a season
"[""Abigail Rokison-Woodall""]",who sings ain't nothing wrong with the radio
"[""2015""]",who came up with the slogan i'm lovin it
"[""2012""]",when was shine on you crazy diamond written
"[""China""]",where do i go to get a background check done
"[""35""]",supreme court case that deals with section 1983 violations
"[""Australia""]",how did kurtz die in the heart of darkness
"[""Molt Taylor""]",who won the rugby between sa and england
"[""Ryan ten Doeschate""]",how many episodes are in season 1 of letterkenny
"[""Australia""]",when is season 6 of 90210 coming out
"[""3 to 8 days""]",which country is host to the 2018 track asia cup cycling tournament
"[""those that have died""]",who appointed the comptroller and auditor general of india
"[""October 10, 2017""]",who won australia's next top model season 7
"[""Zaira Wasim""]",who helped bring about the breakup of the standard oil monopoly
"[""9""]",where is hocus pocus supposed to take place
"[""9""]",where did we get the statue of liberty from
"[""March 15, 2013""]",where did the giant rubber duck come from
"[""2017""]",what nations were the central powers in ww1
"[""Greek""]",who owns the senkaku/diaoyu dao islands
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who holds the record for most free throws made in a row
"[""2000""]",when does the rest of season 7 of suits start
"[""Marvin Gaye""]",when was mission santa clara de asis rebuilt
"[""December 15, 2017""]",what part of atlanta is gwinnett county in
"[""Billie Jean King""]",when did they stop making all silver half dollars
"[""May 5, 1992""]",who sings we could be heroes just for one day
"[""1998""]",who played vada's mom in my girl 2
"[""Lebanese""]",who wrote the hymn i need thee every hour
"[""April 28, 2017""]",who was the first governor of reserve bank of india
"[""Amanda Shiflett""]",what division is st thomas aquinas high school
"[""Constantine""]",which speaker of the house also controlled the senate rules committee
"[""1967""]",fastest goal in the history of the premier league
"[""2017""]",who played ivan ooze in the power rangers movie
"[""March 27, 2018""]",who is credited with producing the strongest early microscope
