answer,question
"[""University of South Carolina""]",how many branches does yorkshire building society have
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who win the dil hai hindustani 2 final
"[""March 27, 2018""]",who is the current inspector of police in uganda
"[""2000""]",where was the legend of the lost filmed
"[""1890""]",who won football manager of the year 2018
"[""rose window""]",what is the meaning of in club zindabad
"[""1984""]",who plays the voice of creek on trolls
"[""Elstree Studios""]",who is india's longest serving prime minister
"[""pyramidion""]",who built the first railroad in the united states
"[""Alex Rodriguez""]",when did the song why by nf come out
"[""Sarabi""]",first year for fuel injection on harley davidson
"[""Anil Kumar Jha""]",who does the lamb represent in the bible
"[""Machilipatnam""]",when was the last fifa world cup held
"[""2024""]",who plays the bank manager in mary poppins
"[""V8 engine""]",where are you from if you speak dutch
"[""oxidative phosphorylation""]",where is the cadbury creme egg factory located in england
"[""1984""]",fifa world cup 2010 ball made in which country
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when's the last time the los angeles dodgers won the world series
"[""2015""]",where does the murray river meet the ocean
"[""Clemson\n1""]",what are the products that result from the light reactions of photosynthesis
"[""December 2003""]",who is described as a shrewd and knavish sprite
"[""March 9, 2018""]",who scored the first own goal in fifa world cup history
"[""December 15, 2017""]",where was the sons of katie elder filmed
"[""A concerto""]",who played the young tom riddle in harry potter
"[""the Ivrea Codex"",""the Apt Codex""]",spermatids mature into spermatozoa by the process of
"[""1960""]",what kind of car did they use in the movie christine
"[""Jesse Donald Knotts""]",who wrote song take me out to the ballgame
"[""1974""]",who played the first alice in the honeymooners
"[""March 15, 2013""]",how many branches of hdfc life insurance in india
"[""George Hudson""]",who has the most grammys of all time
"[""1967""]",what's the dog's name from toy story
"[""Thurl Ravenscroft""]",who wrote the lyrics to you make it feel like christmas
"[""2002""]",who plays president petrov in house of cards
"[""John von Neumann""]",journal of physics a mathematical and theoretical abbreviation
"[""Eli Marienthal""]",who is the number one most followed on instagram
"[""Eli Marienthal""]",along the hpa-axis what is what factor is the first to be released in response to stress
"[""US$500""]",how many seasons of happy tree friends are there
"[""Spanish""]",mountain ranges can uplift on these types of faults
"[""ice caps""]",who plays the little boy in before i wake
"[""China""]",who was married to ashley in coronation street
"[""2018""]",when do we vote for governor in michigan
"[""1920 to 1933""]",how many senators up for election in 2018
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who has been appointed as the new chancellor of nalanda university
"[""March 9, 2018""]",what does it mean to be the most valuable player
"[""Jason Michael Lee""]",who was the first captain of pakistan cricket team
"[""the Cambrian explosion""]",when is the maze runner 2 coming out
"[""Australia""]",when was the original planet of the apes made
"[""University of South Carolina""]",where did australia come in the winter olympics 2018
"[""1900""]",where does dia de los muertos take place
"[""four""]",who do you play as in halo 5
"[""1988""]",who played the music for the partridge family
"[""12""]",how many episodes of parts unknown season 11
"[""Jesse Donald Knotts""]",which cricket ball is used in test matches in india
"[""1960""]",how many tamils are there in sri lanka
"[""Dylan""]",when did the data protection act change to include all computer records
"[""Queen's Park""]",when did the united states enter the war in europe
"[""35""]",what is the speed in miles per second of a beam of light traveling at
"[""volume of the container decreases""]",when was the first king size bed made
"[""John von Neumann""]",who wrote the original story of phantom of the opera
"[""10 one-hour episodes""]",what is the highest level of girl scout
"[""St. Louis Cardinals"",""San Francisco Giants""]",in 1846 the oregon territory was acquired in a compromise with
"[""Shirley Mae Jones""]",who has hosted the most saturday night live
"[""Meredith Willson""]",who narrates journey to the centre of the earth
"[""1942""]",when did australia change to 8 digit phone numbers
"[""Charles Young""]",where was beauty and the beast tv show filmed
"[""the Ivrea Codex"",""the Apt Codex""]",what is the last season of being mary jane
"[""Meredith Willson""]",when did the samsung note 3 come out
"[""Lebanese""]",when was the first lever action repeating rifle made
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",how many beads are in a mala bracelet
"[""2018""]",the scientific name for the african elephant is loxodonta africana. what is the species name
"[""13""]",who sang once i was seven years old
"[""1960""]",which metal is used as a thin film on sweets
"[""January–July 1975""]",when did thanksgiving start as a national holiday
"[""March 27, 2018""]",what was the first year for the iroc camaro
"[""Potassium chlorate""]",who played bill sikes in the 1968 film oliver
"[""3 to 8 days""]",who played the original jason in friday the 13th
"[""Constantine""]",how many episodes are in the carrie diaries season 2
"[""Barbicide""]",who is credited with deriving the electronegativity values of the periodic table
"[""35""]",when did the postal service started in india
"[""John von Neumann""]",when was the last time real madrid won la liga title
"[""Saleisha Stowers""]",when did queens of the stone age form
"[""Bella Dayne""]",how many collar bones in the human body
"[""1980""]",who has the most home runs as a yankee
"[""volume of the container decreases""]",when did mcdonald's start serving filet o fish
"[""North Korea""]",who played ryan in the first season of last man standing
"[""Carole King""]",who wrote always something there to remind me
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",who plays president petrov in house of cards
"[""Dev"",""Devin Star Tailes""]",how many points did leicester win the premier league with
"[""Abigail Rokison-Woodall""]",who does michelle pfeiffer play in ant man
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did the wonderful world of disney air
"[""January–July 1975""]",when was the original clash of the titans made
"[""Guaranteed Rate Field""]",when was the first samsung mobile phone released
"[""7""]",when did the state of texas reinstate the death penalty
"[""Edwin Hubble""]",who played lucas on days of our lives
"[""West Indies""]",when did glenn miller wrote in the mood
"[""August 17, 2018""]",who's line is it anyway original cast
"[""Venus""]",who is the leader of ruling party in the lok sabha
"[""the Cambrian explosion""]",when was priscilla queen of the desert made
"[""A mood swing""]",who sings all by myself in bridget jones diary
"[""in 2018""]",when did we start saying the pledge of allegiance in schools
"[""12""]",who was the supposed divine father of theseus
"[""1890""]",the two sides of the standard of ur depict
"[""42""]",who did eric kill on days of our lives
"[""Clemson\n1""]",who is the original artist of proud mary
"[""James Arthur""]",how many times have the redskins beat the giants
"[""13""]",what's it called when you change the lyrics of a song
"[""1988""]",who wins season 2 of americas next top model
"[""4""]",what is the latest season of marvel agents of shield
"[""Spectre""]",who has got the most followers in instagram
"[""1974""]",who does the voice of ron cadillac on archer
"[""a maroon Bristol 405""]",where do materials that decay or decompose come from
"[""18""]",which is largest state in india by population
"[""China""]",what is the term for the regions of the plant where leaves are attached to the stem
"[""1980""]",who is the captain of new zealand cricket team 2015
"[""1982""]",when did the us ratify the kyoto protocol
"[""John O'Banion""]",who has the longest world series drought now
"[""1981""]",who is the original singer of almost is never enough
"[""Over 2,500""]",season 15 judges so you think you can dance
"[""1974""]",where did tea come from in the british empire
"[""Lacey Turner""]",where is the ribeye steak located on a cow
"[""copper""]",how.many episodes are in the 100 season 5
"[""2015""]",who has the least punishments on impractical jokers
"[""Monasteries"",""wealthy individuals"",""rulers""]",where is the surname written in a chinese name
"[""1984""]",who sang we are making plans for nigel
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",a list of all possible outcomes of an experiment is called​
"[""Greek""]",in which year wild life act comes in india
"[""University of South Carolina""]",when does spike tells buffy he loves her
"[""2012""]",who plays kiki in queen of the south
"[""six""]",what is the speed limit on the m5
"[""Mars Bonfire""]",west ham players in the 1966 world cup
"[""Parafollicular cells""]",where was three coins in the fountain filmed
"[""10""]",who said stand on the shoulders of giants
