answer,question
"[""four""]",when did charles dickens publish a christmas carol
"[""2012""]",when is dragon ball super season 2 coming out
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who plays brooke soso on orange is the new black
"[""Sarabi""]",where will the commonwealth games be held in 2018
"[""St. Louis Cardinals"",""San Francisco Giants""]",what is the songkran festival and what does it mean
"[""West Bengal""]",i sleep better in the morning than at night
"[""Mars Bonfire""]",who beat the falcons in the super bowl
"[""March 9, 2018""]",who played joe chill in batman v superman
"[""Bella Dayne""]",when did no smoking in public places start
"[""12""]",when is the new mary poppins movie released
"[""Jose Garces""]",what is the old name for south africa
"[""V8 engine""]",what type of monster is zoe from super monsters
"[""Phillip Alford""]",which non-british company owns both the famous british rolls- royce and mini brands
"[""Islamic prophet Muhammad""]",who wrote the book of hebrew in bible
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",where are voltage gated sodium channels concentrated in myelinated axons
"[""San Antonio""]",who are the top 3 best selling music artists of all time
"[""1890""]",when will season 2 of this is us end
"[""Marvin Gaye""]",what language is the king james version of the bible
"[""1998""]",when was the voting age changed to 18
"[""six""]",when did queensland first win the sheffield shield
"[""1988""]",who plays lydia in bbc pride and prejudice
"[""December 15, 2017""]",when did cape breton become part of nova scotia
"[""China""]",what type of pathogen causes ergot of rye
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",what was the famous window called in the notre dame cathedral in paris france
"[""Mary Kate Schellhardt""]",who has scored the most goals for uruguay
"[""Anil Kumar Jha""]",the testing technique that deals with the internal logic and structure of the code is called
"[""Calcium ions""]",what is the 1st lord of the rings movie
"[""unknown""]",what method of cookery is used to cook cakes and scones
"[""Clemson\n1""]",who is the highest grossing director of all time
"[""in 2018""]",who plays mike myers in rob zombie's halloween
"[""Potassium chlorate""]",who played norma desmond in sunset boulevard on broadway
"[""1,089 sq ft""]",what is the prince's name in princess and the frog
"[""Barbicide""]",when did the us engage in the vietnam war
"[""Clayton Moore""]",what is caleb's last name in pretty little liars
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who plays the queen in 300 rise of an empire
"[""August 17, 2018""]",movie where guy cuts off girl's arms and legs
"[""Charles Young""]",who is the author of the perks of being a wallflower
"[""2017""]",when was michael jackson off the wall released
"[""April 1, 1999""]",during which phase of sdlc are the test cases developed
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",how many episodes are in part 4 of the ranch
"[""constitutional republic""]",who wrote the book of philippians in the bible
"[""Greek""]",when did the us become allies with britain
"[""Phillip Alford""]",who is going to be the chief minister of punjab
"[""Parafollicular cells""]",when did canada establish its own honours system after using british honours for years
"[""Dev"",""Devin Star Tailes""]",when did the last pirates of the caribbean come out
"[""1920 to 1933""]",who did patriots play last year in the super bowl
"[""March 25, 2011""]",who was cast into the lion's den
"[""Richard Dawson""]",where is glucose stored in the human body
"[""April 28, 2017""]",when did the life of pablo come out
"[""10""]",when is imagine dragons next album coming out
"[""1962""]",when was i know what you did last summer released
"[""pyramidion""]",who was the redskins quarterback when they won the superbowl
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",what is the american league record for most consecutive wins
"[""Clemson\n1""]",where can i watch my brother's husband
"[""US$500""]",who wrote put your hand in the hand
"[""Saleisha Stowers""]",when did mine that bird win the kentucky derby
"[""Tuticorin (Thoothukudi)""]",who has won the most titles in wwe
"[""18""]",who is the owner of oppo vivo and one plus
"[""produces a lubricating mucus""]",america's best dance crew season 6 winners
"[""Jason Michael Lee""]",trains from kings cross to central station sydney
"[""12""]",number of starbucks stores in the united states
"[""12""]",how old do you have to be to buy a gun in arizona
"[""1939""]",who came up with the slogan i'm lovin it
"[""Eli Marienthal""]",when did trinidad and tobago gain its independence
"[""John von Neumann""]",who asserted that man is product of earth surface
"[""Calcium ions""]",which was the first african country to gain independence
"[""2012""]",what type of dog is fang from get smart
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did humans begin to live in permanent settlements
"[""Australia""]",what were two american documents created based on enlightenment
"[""University of South Carolina""]",when did the united states declare war on germany
"[""Evaluation and management""]",when did the dutch go to south africa
"[""2015""]",how many episodes are there in the show the sinner
"[""13""]",who sang the famous song strawberry fields forever
"[""2017""]",name the world's largest riverine island formed by the brahmaputra
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who does nick foles play for in the nfl
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who is running for mayor of st louis
"[""Lebanese""]",what are three types of tissue that can be found in the dermis
"[""7""]",who composed the theme song for game of thrones
"[""1974""]",what's the beast called in beauty and the beast
"[""US$500""]",when was the first tom and jerry cartoon released
"[""centroid""]",where did the biggest source of war funding come from during the civil war
"[""1981""]",how many episodes of big brother season 20 have aired
"[""eastward, in prograde motion""]",who was the person that wrote the bible
"[""Ryan Guzman""]",when did cassie me and you come out
"[""Spectre""]",where are tropical evergreen forest found in india
"[""2012""]",in 2014 the losing democratic nominee for governor of texas was
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who plays taylor on young and the restless
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who narrates the new beauty and the beast
"[""August 27, 2017""]",who sings the wire theme song season 1
"[""1974""]",what does the t in tanakh stand for
"[""a maroon Bristol 405""]",who turns out to be the mom in definitely maybe
"[""18""]",where did they find the boston marathon bombers
"[""August 17, 2018""]",the first monarch to rule a united crown of aragon was
"[""Calcium ions""]",what is the population of toronto ontario canada
"[""12""]",who is the movie girl in the box based on
"[""Queen's Park""]",who's the girl that plays 11 on stranger things
"[""Marvin Gaye""]",how many episodes are there of the originals season 5
"[""March 15, 2013""]",when does it rain the most in brisbane
"[""ice caps""]",is the nissan gtr a v6 or v8
"[""oxidative phosphorylation""]",who has the most all time wins in nascar
"[""PewDiePie""]",who was the book of deuteronomy written to
"[""7""]",what does the narrator say he is waiting for in the first lines of gerontion
"[""those that have died""]",what are the main industries in papua new guinea
"[""Venus""]",who played scarlette o'hara in gone with the wind
"[""18""]",who produced this is america by childish gambino
"[""4""]",who is the head coach of the raiders
"[""1998""]",the djoser pyramid was unique in the old kingdom in being
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did dade county become miami dade county
"[""Zone Improvement Plan""]",who's line is it anyway original cast
"[""pyramidion""]",what direction does the earth spin around the sun
"[""2017""]",who is the actress in the movie hitch
"[""West Indies""]",who portrayed dorothy in the 1925 wizard of oz
"[""Lacey Turner""]",who sings on the new go compare advert
"[""18""]",who is she's got a way about
"[""Tuticorin (Thoothukudi)""]",where did spain colonize in the new world
"[""2018""]",where is the origin of the frontalis muscle
"[""July 16, 2017""]",the great and small cardiac veins deliver their blood to what vessel
"[""2024""]",who played in the first star is born
"[""Zaira Wasim""]",who is the actor in boy meets world
"[""Mary Kate Schellhardt""]",who sings you can have whatever you like
"[""Edwin Hubble""]",where does the ureter connect to the kidney
"[""the Cambrian explosion""]",who are the characters in green eggs and ham
"[""12""]",the taliban emerged at least in part out of which of the following
