answer,question
"[""Dylan""]",adding a cpu to a single node is which type of scalability
"[""George Casper Homans""]",where was 'top of the lake' filmed
"[""May 5, 1992""]",who is the saint that protects police officers
"[""71%""]",what is the highest grossing box office film of all time
"[""10""]",high altitude warfare school of indian army is located
"[""rose window""]",memorial day was originally created to honor fallen soldiers of which war world war i
"[""2–4 years""]",what language is the king james version of the bible
"[""Alex Rodriguez""]",when was the white house moved to d.c
"[""1998""]",who presides over the meeting of rajya sabha
"[""Machilipatnam""]",who played young jane in jane the virgin
"[""2018""]",who is lead singer of fall out boy
"[""PewDiePie""]",in which direction did the winds of the north atlantic blow
"[""Jason Michael Lee""]",who does christian bale play in howl's moving castle
"[""Mexico"",""Soviet Union""]",what is the age of consent in malta
"[""2–4 years""]",where did they film attack of the clones
"[""January–July 1975""]",the venue and year of earth summit on conservation of biodiversity was
"[""Eli Marienthal""]",when does the world cup soccer tournament start
"[""Niagara River""]",who started the bethel african methodist episcopal church in philadelphia
"[""9""]",when is the golf tournament in akron ohio
"[""Atlanta–Fulton County Stadium""]",when is the james corden show with bts airing
"[""2000""]",who issued the decree written in three translations on the rosetta stone
"[""1980""]",when is a car classed as vintage in ireland
"[""US$500""]",what is faster a gazelle or a cheetah
"[""9""]",what were the effects of chlorine gas in ww1
"[""Jason Michael Lee""]",who sang you got the music in you
"[""Ireland""]",who plays claire underwood's mom on house of cards
"[""constitutional republic""]",who invented the flip top for soda cans
"[""18 August 2011""]",when did the first disney incredibles come out
"[""July 16, 2017""]",when does harry dresden become the winter knight
"[""July 16, 2017""]",who is the present chairman of law commission of india
"[""Greek""]",who sings the theme song for the tv show monk
"[""2015""]",don go breaking my heart who sings it
"[""North Korea""]",what fast food chain has the most locations in the world
"[""Guaranteed Rate Field""]",when did the us get the louisiana purchase
"[""Jose Garces""]",who sang i am dreaming of a white christmas
"[""Ryan ten Doeschate""]",who plays astrid how to train your dragon
"[""US$500""]",who wrote the song young gifted and black
"[""Zaira Wasim""]",list of most populous cities in andhra pradesh
"[""Eagles""]",what is the shape of the ohio flag called
"[""those that have died""]",india's first satellite aryabhatta was launched in
"[""South Side, Chicago""]",who plays kelly from saved by the bell
"[""V8 engine""]",who plays the cat in the hat in the movie
"[""2–4 years""]",who played uhura on the original star trek
"[""12""]",where was kievan rus and why is it named that
"[""10""]",what fast food chain has the most locations in the world
"[""the Cambrian explosion""]",which state of india population decreased in 2011
"[""1988""]",where was who'll stop the rain filmed
"[""1980""]",when were air brakes first used on trucks
"[""January–July 1975""]",who plays olivia benson on law and order
"[""August 27, 2017""]",where did we first land on the moon
"[""1981""]",boyles law relates the pressure of gas to its
"[""Ryan Guzman""]",what type of economic system does thailand have
"[""Clemson\n1""]",where does the highest rate of tubular reabsorption occur
"[""1962""]",when is the new incredibles 2 coming out
"[""Jason Michael Lee""]",what is the population of indian in usa
"[""Lake Baikal""]",who used to play in the alamo dome
"[""Anil Kumar Jha""]",when did harry potter and the chamber of secrets book come out
"[""New York Yankees""]",what team does vince carter play for in the nba
"[""Machilipatnam""]",who spends the most money on military in the world
"[""South Side, Chicago""]",when did tiger win his last golf tournament
"[""October 10, 2017""]",what is the name of the currency used in togo
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",when did jersey shore family vacation episode 3 air
"[""2009""]",who's opening for bruno mars in montreal
"[""1950""]",when is legend quest season 2 coming out
"[""Dev"",""Devin Star Tailes""]",who used punch cards to create a new calculating system
"[""Barbicide""]",what two japanese cities were bombed in ww2
"[""those that have died""]",who is pretending to be a in pretty little liars
"[""Islamic prophet Muhammad""]",where are the highest tides in the us
"[""2009""]",brooklyn nine nine season 5 episode 6 release
"[""Marvin Gaye""]",when was the last tsunami to hit the united states
"[""Queen's Park""]",when was the united states capitol building built
"[""2012""]",who is the real owner of chelsea football club
"[""January–July 1975""]",who's won the most trophies liverpool or manchester united
"[""Potassium chlorate""]",how many season in once upon a time
"[""13""]",who is the eagle in looking for alaska
"[""December 15, 2017""]",who is the female singer on sunday night football
"[""December 2003""]",how far did colombia make it in the 2014 world cup
"[""Bella Dayne""]",what is the cost of an airbus a380
"[""17""]",when was crawl out through the fallout made
"[""Thurl Ravenscroft""]",who invaded china in 1937 and occupied the best farmland by 1938
"[""August 17, 2018""]",where is the air force basic training in texas
"[""18""]",when does the south west wind blow in nigeria
"[""Richard Dawson""]",who won the second battle of el alamein
"[""a wild Pikachu""]",bryan adams i do it for you year
"[""August 27, 2017""]",an example of monocot showing secondary growth in stem is
"[""1984""]",when was the national child labor committee established
"[""18""]",when did whip it by devo come out
"[""Over 2,500""]",where was the battle of bunker hill actually fought
"[""2017""]",where did 4th impact come in the x factor
"[""Australia""]",who plays john ralphio in parks and recreation
"[""1890""]",who sits on the woolsack in the house of lords
"[""Greek""]",who played the grandma in i feel pretty
"[""7""]",what episode of bunk'd is tiffany's mom in
"[""January 11, 1970""]",who was the song night shift dedicated to
"[""Niagara River""]",who wrote the lyrics for shape of you
"[""March 9, 2018""]",where is the oldest refinery in india located
"[""Jesse Donald Knotts""]",what type of dog is fang from get smart
"[""12""]",who won the toss in 2003 world cup final
"[""US$500""]",when does keeping up with the kardashians season 14 end
"[""Jimmy Cliff""]",who files the lawsuit in a criminal case
"[""in 2018""]",who is the founder of johns hopkins hospital
"[""13""]",when did the movie lake placid come out
"[""In 1995""]",who sings in there's something about mary
"[""9""]",how many awards has one direction won in total
"[""7""]",at what age does a woman’s fertility typically peak
"[""December 15, 2017""]",when did they start putting presidents on money
"[""1,089 sq ft""]",when was premiere of simpson hit and run
"[""Queen's Park""]",keeping up with the kardashians season 14 episode 9 air date
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when does new episodes of the handmaids tale come out
"[""April 28, 2017""]",who did astros play in 2017 world series
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who stars in the lost city of z
"[""1988""]",who plays cane ashby on the young and the restless
"[""West Indies""]",when was the constitution ratified by all states
"[""2002""]",last time yale won a national championship in lacrosse
"[""the Ivrea Codex"",""the Apt Codex""]",who does the voice of ron cadillac on archer
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who does the voice of hogarth in the iron giant
"[""rose window""]",what episode of the office does dwight saves jim from roy
"[""17""]",who is left of the original walking dead cast
"[""2018""]",who plays the detective in wisdom of the crowd
"[""Greek""]",who are the serial killers in ahs hotel
"[""2017""]",who plays nick's dad in new girl
"[""Carole King""]",what is the name of a female donkey
"[""Zaira Wasim""]",what natural boundary lies between thailand and laos
"[""eastward, in prograde motion""]",who wrote the music for out of africa
"[""Meredith Willson""]",what is the age limit to go on an lds mission
"[""copper""]",which u.s. political party is considered to lean to the left
"[""New Netherland""]",where do baseball players sit during the game
"[""Abigail Rokison-Woodall""]",what is the channel number for cartoon network on spectrum
"[""Richard Dawson""]",how many games do they need to win to win the world series
"[""2017""]",a sharp sound made with the fingers or a type of pizz
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when was the fate of the furious released
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who plays elena in vampire diaries season 8
