answer,question
"[""1998""]",who wrote i feel like a natural woman
"[""Over 2,500""]",who scored highest goal for brazil in world cup
"[""2000""]",when does the man from uncle take place
"[""State governments""]",who came up with fluid and crystallized intelligence
"[""rose window""]",who has scored the most runs in ashes history
"[""China""]",mujhe yaar na mile to mar jawan singer
"[""1980""]",who did mary alice kill on desperate housewives
"[""Parafollicular cells""]",who dies at the end of season 4 prison break
"[""Prince Phillip""]",who plays donna ladonna in the carrie diaries
"[""18""]",who is the oldest man that ever lived
"[""Dylan""]",who was the asian kid in indiana jones
"[""PewDiePie""]",who plays bobby joe hill in glory road
"[""E. M. Forster""]",who was the song night shift dedicated to
"[""1920 to 1933""]",who are the defending champions in the world cup
"[""Jose Garces""]",where was the world according to garp filmed
"[""the Ivrea Codex"",""the Apt Codex""]",where does the heart's electrical stimulus originate from
"[""Eli Marienthal""]",who sings the theme song to not going out
"[""Elstree Studios""]",what can change the binding properties of a protein
"[""2012""]",where does the name mourning dove come from
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",which state of india population decreased in 2011
"[""Guaranteed Rate Field""]",who played larry in man about the house
"[""Evaluation and management""]",when did dvd players come out in the us
"[""1939""]",who played the original jason on friday the 13th
"[""1982""]",who built the first railroad in the united states
"[""Constantine""]",when is season 2 of ballers coming out
"[""to perceive linear acceleration""]",who did alabama play in 2015 bowl game
"[""1792""]",who plays young hazel in the fault in our stars
"[""10""]",is windows movie maker used for development or playback
"[""13""]",who sang tie a yellow ribbon round an old oak tree
"[""copper""]",who plays dina bergeron on the young and the restless
"[""2–4 years""]",when did dick clark's new year's eve start
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when did significant amounts of oxygen appear in the earths atmosphere
"[""Evaluation and management""]",lonic bonds form between two ions that have
"[""Bella Dayne""]",who played 7 of 9 on star trek voyager
"[""2018""]",who played egon in the original ghostbusters movie
"[""December 15, 2017""]",mom in secret life of the american teenager
"[""Marvin Gaye""]",when did massachusetts become a part of the united states
"[""Ryan Guzman""]",who sings toto i'll be over you
"[""1988""]",who is the presiding officer of the house of reps
"[""University of South Carolina""]",who plays bobby joe hill in glory road
"[""1943""]",who played michael jordan as a kid in space jam
"[""Josh Groban""]",who win the under 17 fifa world cup
"[""V8 engine""]",what is the name of autobiography of major dhyan chand
"[""Clayton Moore""]",who is the girl that sings oceans where feet may fail
"[""9""]",where does one look to find the powers of a corporation
"[""Queen's Park""]",when was state of emergency declared in kenya
"[""2017""]",who plays eric brady on days of our lives 2017
"[""1981""]",what are the ghost's name in pacman
"[""Ryan Guzman""]",when did mcdonald's get the golden arches
"[""1939""]",what does the t in tanakh stand for
"[""Saleisha Stowers""]",who plays yondu in guardians of the galaxy
"[""2000""]",who is jorah mormont father on game of thrones
"[""James Arthur""]",who was the movie white boy rick based off of
"[""Ryan ten Doeschate""]",who sings make a man out of you in mulan
"[""October 10, 2017""]",how many seasons of beat bobby flay are there
"[""in 2018""]",who fought the confederates in the american civil war
"[""A mood swing""]",who are all the presidents on mount rushmore
"[""1890""]",when was the first episode of charmed aired
"[""Jose Garces""]",when did dog the bounty hunter show end
"[""2017""]",who plays the cat in the hat in the movie
"[""King Edward Peak""]",who has the most population in the united states
"[""4""]",1740 green acres drive beverly hills california usa
"[""Tuticorin (Thoothukudi)""]",where does i am princess x take place
"[""2012""]",who won the last series of t20 medal in 2017
"[""1974""]",who plays edmond dantes in the count of monte cristo
"[""Elstree Studios""]",how far did colombia make it in the 2014 world cup
"[""Alex Rodriguez""]",when does boku no hero academia anime come out
"[""2017""]",when were air brakes first used on trucks
"[""1981""]",when was the last time essendon won a grand final
"[""Ryan Guzman""]",when was the last time someone was executed in the state of california
"[""1939""]",what do they fall into on ellens game show
"[""Niagara River""]",names of the darling family in peter pan
"[""Mary Kate Schellhardt""]",the concept of fundamental duties was adopted from the constitution of which country
"[""Alex Rodriguez""]",who wants to be a millionaire american winner
"[""1974""]",who built the world’s first liquid-fueled rocket
"[""George Hudson""]",which area in the united states has the most serious urban smog problem
"[""Marvin Gaye""]",final step of the dhcp discovery process is known as
"[""1981""]",name the world's largest riverine island formed by brahmaputra
"[""John O'Banion""]",what is the tea bag made out of
"[""six""]",when does the world cup start and finish 2018
"[""Australia""]",who wrote the song where have all the flowers gone
"[""George Hudson""]",when is ariana grande album sweetener coming out
"[""1998""]",who is the girl wolverine fights in x2
"[""1900""]",who is the voice of the warthog in lion king
"[""35""]",how many buffalo wild wings are in the us
"[""Greek""]",what is the population size of south africa
"[""John O'Banion""]",the cochlea semicircular canals and vestibular sacs make up the
"[""March 27, 2018""]",who was the original host of family fued
"[""Tuticorin (Thoothukudi)""]",who is the highest goal scorer in the confederation cup 2017
"[""eastward, in prograde motion""]",who plays scott on young and the restless
"[""Amanda Shiflett""]",when did seat belts first appear in cars
"[""James Arthur""]",where does easy jet fly from in uk
"[""Pom Klementieff""]",where does the last name martinez originate from
"[""a wild Pikachu""]",when does the new jonny english come out
"[""April 28, 2017""]",where is the kola peninsula located on a map
"[""2017""]",when does hurricane season end in the united states
"[""Potassium chlorate""]",list of countries in the horn of africa
"[""August 17, 2018""]",who has the most career goals in football
"[""King Edward Peak""]",when did new york state became a state
"[""Greek""]",what are the 3 museums in the golden triangle of art in madrid
"[""1939""]",where does the last name stevenson come from
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",what are the snowboard events at the olympics
"[""Miguel Cabrera""]",grace and frankie season 4 has how many episodes
"[""New York Yankees""]",who is next in line to be the monarch of england
"[""Dev"",""Devin Star Tailes""]",when did the cavs win their first championship
"[""71%""]",when did to kill a mockingbird come out
"[""1982""]",when is the start of the afl season
"[""redox reactions""]",who are the writers of rick and morty
"[""unknown""]",where did paul in the bible come from
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who is the new president of india olympic association
"[""12""]",who scored for croatia in the world cup
"[""1900""]",who was involved in the sri lankan civil war
"[""March 15, 2013""]",when does the new mamma mia 2 come out
"[""1920 to 1933""]",who played the grim reaper in bill and ted's bogus journey
"[""Clayton Moore""]",what is the united mine workers of america
"[""Evaluation and management""]",what kind of corn is used to make corn nuts
"[""A concerto""]",when was the last time uga played in the sec championship
"[""eastward, in prograde motion""]",who is credited with deriving the electronegativity values of the periodic table
"[""Clemson\n1""]",when was the last time depaul made the ncaa tournament
"[""San Antonio""]",who has scored the most goals for manchester united
"[""March 9, 2018""]",who has won more games rangers or celtic
"[""Gal Gadot""]",when does to kill a mocking bird take place
"[""A mood swing""]",who plays president petrov in house of cards
"[""71%""]",why would a recrystallization need to be done
"[""January 11, 1970""]",where is the university of florida gators located
"[""Ryan Guzman""]",who wrote the greatest love of all whitney houston
"[""PewDiePie""]",how many games did france play in world cup
"[""Potassium chlorate""]",when did spain change their currency to the euro
"[""2009""]",who did the us help with the marshall plan
"[""2000""]",how many sweeps have there been in the world series
"[""Clemson\n1""]",who founded the order or congregation in western australia
"[""12""]",what is the second biggest state in united states
"[""Jose Garces""]",who sees the ghost of hamlet's father first
